stock,hold_days,near_pct,entry_date,exit_date,entry_price,exit_price,exit_reason,ret,ret_net,support_age_days,support_birth_date,bench_ret,excess_ret,stock_depth_5d,market_depth_5d,rel_depth_5d,stock_depth_10d,market_depth_10d,rel_depth_10d,stock_depth_20d,market_depth_20d,rel_depth_20d,stock_depth_60d,market_depth_60d,rel_depth_60d
MMM,5,0.01,2018-10-01,2018-10-08,134.79296875,136.1778564453125,hold_days,0.010274183499000111,0.00927418349900011,4,2018-09-27,-0.010285902365191002,0.019560085864191112,0.006182536188733913,-0.005184146062230428,0.01136668225096434,0.019137811384442854,-0.003820200164979138,0.02295801154942199,0.019137811384442854,-0.003820200164979138,0.02295801154942199,0.019137811384442854,-0.003820200164979138,0.02295801154942199
MMM,5,0.01,2019-01-16,2019-01-24,121.18853759765625,123.13287353515625,hold_days,0.016043893061529868,0.015043893061529867,1,2019-01-15,0.012371337783226855,0.0026725552783030126,0.02128120507111172,-0.0033845456664241117,0.024665750737535835,0.02128120507111172,-0.0033845456664241117,0.024665750737535835,0.02611026536008863,-0.0033845456664241117,0.029494811026512743,0.09235493437405361,0.05927602825276849,0.03307890612128512
MMM,5,0.01,2019-04-11,2019-04-18,137.51478576660156,140.96017456054688,hold_days,0.025054678845902734,0.024054678845902733,2,2019-04-09,0.011146689172957691,0.012907989672945042,0.00872769637894314,0.003137975473972565,0.005589720904970575,0.00872769637894314,0.003137975473972565,0.005589720904970575,0.00872769637894314,0.003137975473972565,0.005589720904970575,0.00872769637894314,0.003137975473972565,0.005589720904970575
MMM,5,0.01,2019-08-13,2019-08-20,107.09235382080078,105.5356674194336,hold_days,-0.014535924796013067,-0.015535924796013068,1,2019-08-12,-0.012081267572196186,-0.0034546572238168816,-0.004018704457061112,0.0022454785884176926,-0.006264183045478804,0.07177823576346866,0.03212768708518009,0.03965054867828857,0.08103891087520827,0.03486297780197707,0.0461759330732312,0.08103891087520827,0.03486297780197707,0.0461759330732312
MMM,5,0.01,2019-10-10,2019-10-17,99.83316040039062,107.19398498535156,hold_days,0.07373125878655573,0.07273125878655573,2,2019-10-08,0.019808020640056156,0.052923238146499574,0.02252600212820234,0.0024347783034580324,0.02009122382474431,0.0742723866527119,0.015353655047449488,0.058918731605262405,0.11158446807970375,0.021582985164478184,0.09000148291522557,0.14333015813782968,0.021948116380334542,0.12138204175749513
MMM,5,0.01,2021-03-01,2021-03-08,121.97048950195312,127.0592269897461,hold_days,0.041721054892638554,0.04072105489263855,3,2021-02-26,0.003051151109609851,0.0376699037830287,0.013146266973269686,0.0077030046975196656,0.00544326227575002,0.016502143534598026,0.0077030046975196656,0.00879913883707836,0.017761607824623292,0.0077030046975196656,0.010058603127103626,0.0470737434206197,0.0077030046975196656,0.039370738723100034
MMM,5,0.01,2021-08-04,2021-08-11,137.57794189453125,140.39178466796875,hold_days,0.020452717453751657,0.019452717453751656,2,2021-08-02,0.021068509929850432,-0.0016157924760987763,0.017410400338184105,0.009885087596028337,0.007525312742155768,0.020528759524016702,0.009885087596028337,0.010643671927988365,0.02613027028498326,0.009885087596028337,0.016245182688954925,0.04134912529817266,0.009885087596028337,0.03146403770214432
MMM,5,0.01,2022-10-10,2022-10-17,79.06552124023438,83.00200653076172,hold_days,0.04978763472091252,0.04878763472091252,3,2022-10-07,0.02547274862524196,0.02331488609567056,0.061927009310508915,0.033183989321488735,0.02874301998902018,0.061927009310508915,0.033183989321488735,0.02874301998902018,0.12708247364239164,0.10330705196719729,0.02377542167519435,0.28026097987743026,0.13701275924015202,0.14324822063727824
MMM,5,0.01,2022-11-21,2022-11-29,94.12955474853516,93.02327728271484,hold_days,-0.011752711130693316,-0.012752711130693317,3,2022-11-18,0.0028430955164946425,-0.01559580664718796,0.01596972143113678,0.0028729947149696597,0.013096726716167118,0.02899330103504274,0.0028729947149696597,0.02612030632007308,0.02899330103504274,0.0028729947149696597,0.02612030632007308,0.02899330103504274,0.0028729947149696597,0.02612030632007308
MMM,5,0.01,2023-07-07,2023-07-14,73.80839538574219,77.60920715332031,hold_days,0.05149565639131004,0.05049565639131004,1,2023-07-06,0.018752585427708635,0.031743070963601405,0.03806604842018223,0.015465206381088274,0.022600842039093953,0.03806604842018223,0.015465206381088274,0.022600842039093953,0.0693515002984089,0.016946360988663742,0.05240513930974516,0.07502469908610752,0.016946360988663742,0.05807833809744378
MMM,5,0.01,2023-09-15,2023-09-22,77.81507110595703,74.71971893310547,hold_days,-0.03977831194983772,-0.04077831194983772,2,2023-09-13,-0.02721137430524645,-0.01356693764459127,0.06330515332105699,0.009591838098834715,0.05371331522222227,0.06330515332105699,0.009591838098834715,0.05371331522222227,0.06330515332105699,0.009591838098834715,0.05371331522222227,0.08938776424880482,0.017785974096654295,0.07160179015215053
MMM,5,0.01,2023-11-10,2023-11-17,71.4626693725586,74.56595611572266,hold_days,0.043425284423474375,0.042425284423474374,1,2023-11-09,0.023739116330512733,0.01868616809296164,0.011186959276558828,-0.0018264135004075219,0.01301337277696635,0.011186959276558828,-0.0018264135004075219,0.01301337277696635,0.011186959276558828,0.0017234769267100137,0.009463482349848814,0.13977185679044682,0.03387086855778483,0.10590098823266199
MMM,5,0.01,2024-02-16,2024-02-26,72.55255889892578,73.0057601928711,hold_days,0.006246523910709678,0.005246523910709678,2,2024-02-14,0.0077506662863569,-0.0025041423756472217,0.01970110684522104,0.00513833432077715,0.01456277252444389,0.022181154198603892,0.00513833432077715,0.017042819877826743,0.1412177004205768,0.00513833432077715,0.13607936609979965,0.156675924989846,0.00513833432077715,0.15153759066906886
MMM,5,0.01,2024-03-06,2024-03-13,73.56230926513672,82.74568939208984,hold_days,0.12483811640352349,0.12383811640352349,2,2024-03-04,0.01503414211859111,0.10880397428493238,0.0018342228213220795,0.003798472915631823,-0.001964250094309744,0.0018342228213220795,0.003798472915631823,-0.001964250094309744,0.006057795273837293,0.003798472915631823,0.0022593223582054694,0.14493896069114623,0.003798472915631823,0.1411404877755144
MMM,5,0.01,2024-08-09,2024-08-16,118.89769744873047,121.65543365478516,hold_days,0.023194193539734842,0.02219419353973484,2,2024-08-07,0.029319357717684236,-0.007125164177949395,0.008543589950434683,0.00256894546623741,0.005974644484197274,0.026499446664532782,0.02988024133794665,-0.0033807946734138693,0.026499446664532782,0.03172609747336975,-0.0052266508088369655,0.026499446664532782,0.03172609747336975,-0.0052266508088369655
MMM,5,0.01,2025-05-07,2025-05-14,134.8406524658203,143.82745361328125,hold_days,0.0666475649822218,0.0656475649822218,1,2025-05-06,0.02834794847595501,0.037299616506266786,0.024211745721127765,0.007467264742858554,0.01674448097826921,0.024211745721127765,0.007467264742858554,0.01674448097826921,0.024211745721127765,0.007467264742858554,0.01674448097826921,0.10624036584918127,0.06290435883592169,0.043336007013259584
MMM,5,0.01,2025-06-04,2025-06-11,143.48609924316406,143.8477020263672,hold_days,0.0025201241451990875,0.0015201241451990874,2,2025-06-02,0.0194548117576554,-0.017934687612456313,0.01884646413467594,0.0026034621841780144,0.016243001950497927,0.04295129705041685,0.00416211748650462,0.03878917956391223,0.04295129705041685,0.007160957432832812,0.03579033961758404,0.04295129705041685,0.007160957432832812,0.03579033961758404
MMM,5,0.01,2026-06-18,2026-06-26,159.9000244140625,163.29515075683594,hold_days,0.02123280690678153,0.02023280690678153,1,2026-06-17,0.014094070219402344,0.006138736687379187,0.0063725914092522045,0.020277863878010453,-0.013905272468758247,0.0063725914092522045,0.020277863878010453,-0.013905272468758247,0.0063725914092522045,0.020277863878010453,-0.013905272468758247,0.0063725914092522045,0.020277863878010453,-0.013905272468758247
MMM,5,0.01,2026-07-09,2026-07-16,154.66294860839844,161.06492614746094,hold_days,0.041393091213281386,0.040393091213281385,1,2026-07-08,0.011278930997386638,0.029114160215894747,0.03178759907565054,0.009340606996529938,0.022446992079120605,0.07519199408983657,0.009340606996529938,0.06585138709330662,0.07519199408983657,0.009340606996529938,0.06585138709330662,0.07519199408983657,0.009340606996529938,0.06585138709330662
ABT,5,0.01,2015-09-11,2015-09-18,35.097164154052734,35.03250503540039,hold_days,-0.0018422889772100604,-0.0028422889772100604,1,2015-09-10,0.0019340634739708484,-0.004776352451180909,0.016538340955984946,0.0053939460715615,0.011144394884423446,0.056714940016041104,0.014955238560394548,0.04175970145564656,0.1393737645554682,0.06915645962401719,0.07021730493145102,0.15214877340711194,0.07540044272748234,0.0767483306796296
ABT,5,0.01,2016-01-15,2016-01-25,33.17514419555664,32.455020904541016,hold_days,-0.021706711710753446,-0.022706711710753447,2,2016-01-13,-0.008456918549318293,-0.014249793161435154,0.016019462678636912,0.028978488369183212,-0.0129590256905463,0.09160906704542641,0.08061299207735016,0.010996074968076253,0.11409684414002963,0.09612131084032499,0.017975533299704638,0.11409684414002963,0.10342413218230594,0.010672711957723693
ABT,5,0.01,2016-03-03,2016-03-10,31.767623901367188,31.93946647644043,hold_days,0.005409361921646427,0.004409361921646427,3,2016-02-29,-0.00042837591382771656,0.004837737835474144,0.020439091948271437,-0.004172753665600641,0.02461184561387208,0.020439091948271437,-0.004172753665600641,0.02461184561387208,0.020439091948271437,-0.004172753665600641,0.02461184561387208,0.15168301598028344,0.046996476863231135,0.10468653911705231
ABT,5,0.01,2016-03-16,2016-03-23,32.88054275512695,33.37154769897461,hold_days,0.014932993883475243,0.013932993883475242,1,2016-03-15,0.0062639816221192746,0.0076690122613559675,0.007901395992327424,-0.005724758911910765,0.01362615490423819,0.007901395992327424,-0.005724758911910765,0.01362615490423819,0.007901395992327424,-0.005724758911910765,0.01362615490423819,0.11755652025508992,0.023529793094563045,0.09402672716052687
ABT,5,0.01,2016-06-28,2016-07-06,30.924297332763672,33.6165771484375,hold_days,0.08706033921169842,0.08606033921169842,1,2016-06-27,0.047137021530617274,0.03892331768108115,0.05223265408957974,0.0370006805116832,0.015231973577896546,0.05223265408957974,0.0370006805116832,0.015231973577896546,0.05223265408957974,0.041397655005350906,0.010834999084228837,0.1479125925559987,0.041397655005350906,0.1065149375506478
ABT,5,0.01,2016-09-14,2016-09-21,33.80708312988281,34.72660827636719,hold_days,0.02719918612770189,0.02619918612770189,1,2016-09-13,0.01821723737963099,0.0079819487480709,0.02601410018895427,0.027392354429359573,-0.0013782542404053022,0.047162956701579814,0.02848122037050611,0.018681736331073704,0.09149589440250919,0.03210826798999195,0.059387626412517235,0.0989182228535145,0.03210826798999195,0.06680995486352254
ABT,5,0.01,2017-02-09,2017-02-16,35.693302154541016,37.08613967895508,hold_days,0.03902237787872642,0.03802237787872642,1,2017-02-08,0.02111854033975602,0.0169038375389704,0.00816068144965571,-0.005551701326258634,0.013712382775914344,0.00816068144965571,-0.005551701326258634,0.013712382775914344,0.00816068144965571,-0.005551701326258634,0.013712382775914344,0.00816068144965571,-0.005551701326258634,0.013712382775914344
ABT,5,0.01,2017-03-08,2017-03-15,38.0594482421875,38.025875091552734,hold_days,-0.0008821239451798357,-0.0018821239451798357,1,2017-03-07,0.008418821300540946,-0.010300945245720783,0.007222547275325285,0.013327578649696303,-0.006105031374371018,0.007222547275325285,0.013327578649696303,-0.006105031374371018,0.007222547275325285,0.013327578649696303,-0.006105031374371018,0.007222547275325285,0.013327578649696303,-0.006105031374371018
ABT,5,0.01,2017-05-19,2017-05-26,36.435028076171875,37.74351501464844,hold_days,0.03591288404501869,0.03491288404501869,1,2017-05-18,0.017212789748746182,0.017700094296272506,0.019981705249300607,0.009594408582947259,0.010387296666353348,0.03401969153880362,0.009594408582947259,0.02442528295585636,0.03401969153880362,0.009594408582947259,0.02442528295585636,0.050218978508662984,0.009594408582947259,0.040624569925715726
ABT,5,0.01,2017-07-07,2017-07-14,40.89231872558594,41.51759719848633,resistance,0.015290853939988525,0.014290853939988524,1,2017-07-06,0.011678012924636105,0.0026128410153524184,0.01142876377367121,0.002358483985689151,0.009070279787982059,0.01684636971472458,0.002358483985689151,0.01448788572903543,0.01684636971472458,0.007260647094498183,0.0095857226202264,0.01684636971472458,0.007260647094498183,0.0095857226202264
ABT,5,0.01,2017-08-11,2017-08-18,41.20352554321289,41.37328338623047,hold_days,0.0041199834426677295,0.0031199834426677295,1,2017-08-10,-0.008828256745043173,0.011948240187710901,0.015415881407882593,0.013837697640898478,0.0015781837669841155,0.021568019288085154,0.013837697640898478,0.007730321647186676,0.04542741801993251,0.013837697640898478,0.031589720379034035,0.04542741801993251,0.013837697640898478,0.031589720379034035
ABT,5,0.01,2017-11-02,2017-11-09,46.37811279296875,47.29936981201172,hold_days,0.01986404714558887,0.01886404714558887,1,2017-11-01,0.0034377163380669984,0.01542633080752187,0.02000724974534403,0.0023713395603673793,0.01763591018497665,0.034623430098531145,0.0023713395603673793,0.03225209053816377,0.034623430098531145,0.0023713395603673793,0.03225209053816377,0.034623430098531145,0.0023713395603673793,0.03225209053816377
ABT,5,0.01,2018-06-28,2018-07-06,52.76657485961914,53.53306198120117,hold_days,0.01452599725529291,0.01352599725529291,1,2018-06-27,0.014325173575916672,-0.0007991763206237623,0.010817161832289797,0.009199745685200572,0.0016174161470892245,0.026842448550120974,0.027591734463677582,-0.0007492859135566077,0.03572567102660642,0.03309266918211857,0.0026330018444878506,0.03572567102660642,0.03309266918211857,0.0026330018444878506
ABT,5,0.01,2018-08-14,2018-08-21,55.04536819458008,56.01427459716797,hold_days,0.01760196060752839,0.016601960607528388,1,2018-08-13,0.011654469022104541,0.004947491585423847,0.0186614518354091,0.010860725084309868,0.007800726751099231,0.029142714506397112,0.010860725084309868,0.018281989422087246,0.030916969931576343,0.010860725084309868,0.020056244847266473,0.030916969931576343,0.010860725084309868,0.020056244847266473
ABT,5,0.01,2018-09-07,2018-09-14,57.27729797363281,59.18913650512695,hold_days,0.03337864388041223,0.03237864388041223,1,2018-09-06,0.01406881649576519,0.018309827384647037,0.013410803167803612,0.005124208445471157,0.008286594722332456,0.013704572631370959,0.010181585050901375,0.003522987580469584,0.013704572631370959,0.010181585050901375,0.003522987580469584,0.013704572631370959,0.010181585050901375,0.003522987580469584
ABT,5,0.01,2018-10-26,2018-11-02,58.190330505371094,60.970001220703125,hold_days,0.04776860160770968,0.04676860160770968,2,2018-10-24,0.02479264716841767,0.02197595443929201,0.023042478714018263,0.04092056553220205,-0.01787808681818379,0.055813905122649984,0.05560462243785385,0.0002092826847961346,0.09247913283002254,0.09347426927343944,-0.0009951364434168941,0.09247913283002254,0.09347426927343944,-0.0009951364434168941
ABT,5,0.01,2018-11-26,2018-12-03,59.77126693725586,64.5140380859375,hold_days,0.07934868025568709,0.07834868025568709,3,2018-11-23,0.05396116868962153,0.024387511566065556,0.044836077735806085,0.024817566230230306,0.02001851150557578,0.05467794681183018,0.03801403623692411,0.016663910574906064,0.056880555137894244,0.04861776085846023,0.008262794279434015,0.06782327009227364,0.08375245446083152,-0.015929184368557878
ABT,5,0.01,2019-05-31,2019-06-07,66.70825958251953,70.74771881103516,hold_days,0.060554109098270414,0.059554109098270414,2,2019-05-29,0.04438320718236999,0.015170901915900425,0.011042152483409796,0.027075889662149744,-0.016033737178739946,0.011042152483409796,0.042809966497337676,-0.03176781401392788,0.03718223248219463,0.06335250193771519,-0.02617026945552056,0.04519695658464806,0.06714558688610572,-0.02194863030145766
ABT,5,0.01,2019-11-25,2019-12-03,74.60880279541016,74.49400329589844,hold_days,-0.0015386857208594673,-0.0025386857208594673,4,2019-11-21,-0.015293222486412295,0.012754536765552826,-0.0023728020651137315,-0.004139085283804987,0.0017662832186912556,0.014234100229710054,-0.0024508876216194106,0.016684987851329464,0.014234100229710054,-0.0024508876216194106,0.016684987851329464,0.014234100229710054,-0.0024508876216194106,0.016684987851329464
ABT,5,0.01,2020-01-14,2020-01-22,76.03421020507812,81.46138763427734,hold_days,0.07137809960228592,0.07037809960228592,1,2020-01-13,0.00799461118853717,0.062383488413748744,0.003885025475208212,-0.000961953229989794,0.004846978705198006,0.009727586442290045,-0.000961953229989794,0.010689539672279839,0.014826404152891787,-0.000961953229989794,0.01578835738288158,0.014826404152891787,-0.000961953229989794,0.01578835738288158
ABT,5,0.01,2020-02-07,2020-02-14,77.9230728149414,79.51046752929688,hold_days,0.020371305404310203,0.019371305404310202,4,2020-02-03,0.012079590539014529,0.007291714865295673,0.018870083199087027,0.0055721949359096145,0.013297888263177413,0.027986864374841543,0.0055721949359096145,0.02241466943893193,0.04343548424710463,0.008387849133680523,0.03504763511342411,0.04343548424710463,0.008387849133680523,0.03504763511342411
ABT,5,0.01,2020-08-14,2020-08-21,89.39017486572266,91.5447006225586,hold_days,0.024102489564119978,0.023102489564119977,3,2020-08-11,-0.00489671410853687,0.027999203672656847,0.012249355054174101,0.005790463962253331,0.00645889109192077,0.021049621919439904,0.005790463962253331,0.015259157957186572,0.024678003157577712,0.005790463962253331,0.01888753919532438,0.024678003157577712,0.005790463962253331,0.01888753919532438
ABT,5,0.01,2020-10-19,2020-10-26,96.90873718261719,97.76982116699219,hold_days,0.008885514448014664,0.007885514448014663,4,2020-10-15,-0.009937779175354877,0.01782329362336954,0.023862081218960683,0.025273584115569566,-0.0014115028966088829,0.023862081218960683,0.025273584115569566,-0.0014115028966088829,0.023862081218960683,0.025273584115569566,-0.0014115028966088829,0.025967185227179227,0.03598312304416353,-0.010015937816984306
ABT,5,0.01,2021-07-01,2021-07-06,105.8998794555664,107.40035247802734,resistance,0.014168788767040086,0.013168788767040085,1,2021-06-30,-0.002369920709740736,0.015538709476780821,0.00042645946967943024,-0.005441441142956678,0.005867900612636108,0.00042645946967943024,-0.005441441142956678,0.005867900612636108,0.00042645946967943024,-0.005441441142956678,0.005867900612636108,0.059182375417743634,-0.005441441142956678,0.0646238165607003
ABT,5,0.01,2021-07-16,2021-07-23,106.62059783935547,109.60575103759766,hold_days,0.02799790339517605,0.02699790339517605,1,2021-07-15,0.01707619422244444,0.009921709172731608,0.014887525683461331,0.014394115532326054,0.0004934101511352776,0.0159559767138504,0.014394115532326054,0.0015618611815243454,0.0159559767138504,0.014394115532326054,0.0015618611815243454,0.044879729468448475,0.014394115532326054,0.03048561393612242
ABT,5,0.01,2021-11-24,2021-12-02,113.9181900024414,116.93305206298828,hold_days,0.026465150653133263,0.02546515065313326,1,2021-11-23,-0.028367675681610693,0.053832826334743955,0.027600694535346814,0.0006764485628416749,0.02692424597250514,0.044465072048359464,0.00420851053607413,0.040256561512285335,0.044465072048359464,0.00420851053607413,0.040256561512285335,0.044465072048359464,0.00420851053607413,0.040256561512285335
ABT,5,0.01,2022-04-01,2022-04-08,108.38783264160156,112.65644073486328,hold_days,0.03938272395736919,0.03838272395736919,1,2022-03-31,-0.003031563759475775,0.041414287716844966,0.014952648547963457,0.012400982062991506,0.002551666484971951,0.03160475683457553,0.012400982062991506,0.019203774771584026,0.03160475683457553,0.012400982062991506,0.019203774771584026,0.12307859158617507,0.013389876024477238,0.10968871556169783
ABT,5,0.01,2023-04-27,2023-05-04,102.37834167480469,103.64988708496094,hold_days,0.012420062577250812,0.011420062577250811,1,2023-04-26,-0.02607361757210791,0.03749368014935872,0.019344563192916973,0.011935150287054075,0.0074094129058628975,0.024846586444843062,0.014718297797382256,0.010128288647460806,0.024846586444843062,0.014718297797382256,0.010128288647460806,0.024846586444843062,0.028864474557242382,-0.00401788811239932
ABT,5,0.01,2023-09-08,2023-09-15,94.63041687011719,95.57925415039062,hold_days,0.010026768471027125,0.009026768471027125,1,2023-09-07,0.005671721164953736,0.0033550473060733887,0.021088268991860604,0.01387393076159217,0.007214338230268435,0.035245505145127386,0.01387393076159217,0.021371574383535215,0.05061245128163207,0.014458165326258716,0.03615428595537335,0.12118313593003587,0.023325400096201408,0.09785773583383446
ABT,5,0.01,2023-09-29,2023-10-06,90.98535919189453,91.0135269165039,hold_days,0.0003095852438188551,-0.0006904147561811449,2,2023-09-27,-0.007860160339662192,0.007169745583481047,0.013245064894413724,0.011633788020131762,0.0016112768742819628,0.048063724699794794,0.03757074327401479,0.010492981425780007,0.05879485255590521,0.04589162552002457,0.012903227035880642,0.15503417731904767,0.05378543544394528,0.10124874187510238
ABT,5,0.01,2023-10-13,2023-10-20,85.84003448486328,91.42288970947266,hold_days,0.06503789587356046,0.06403789587356046,1,2023-10-12,-0.011258664398202889,0.07529656027176335,0.0634170749862358,0.008434932942562525,0.05498214204367328,0.0634170749862358,0.008434932942562525,0.05498214204367328,0.10189679499071023,0.03627807853689843,0.06561871645381182,0.2028179478361025,0.05251454909796238,0.1503033987381401
ABT,5,0.01,2024-10-04,2024-10-11,108.01932525634766,111.35657501220703,hold_days,0.03089493243861252,0.02989493243861252,1,2024-10-03,0.0058492912022363175,0.024045641236376203,0.012016597033197626,0.0014983611778038605,0.010518235855393765,0.01890075072065011,0.0014983611778038605,0.017402389542846248,0.04647424068463783,0.0014983611778038605,0.044975879506833974,0.04647424068463783,0.0014983611778038605,0.044975879506833974
ABT,5,0.01,2025-04-29,2025-05-06,126.98180389404297,129.47279357910156,hold_days,0.019616902648013523,0.018616902648013522,4,2025-04-25,0.00375486461347041,0.014862038034543112,0.00933732731006786,-0.005794851225306084,0.015132178535373943,0.00933732731006786,-0.005794851225306084,0.015132178535373943,0.011651035792123522,0.025376661454325024,-0.013725625662201502,0.06500862649328891,0.07058416597684689,-0.005575539483557976
ABT,5,0.01,2025-10-06,2025-10-13,130.71861267089844,128.41192626953125,hold_days,-0.017646197081165327,-0.018646197081165328,4,2025-10-02,-0.0173773835511144,-0.0012688135300509273,0.006315346747287884,-0.0011067945485207277,0.007422141295808611,0.021080181318035258,-0.0011067945485207277,0.022186975866555984,0.021080181318035258,-0.0011067945485207277,0.022186975866555984,0.021080181318035258,-0.0011067945485207277,0.022186975866555984
ABT,5,0.01,2025-10-17,2025-10-24,126.19474029541016,124.53558349609375,hold_days,-0.013147590742946025,-0.014147590742946026,1,2025-10-16,0.021156382902336235,-0.03530397364528226,0.031202982240846194,-0.0008135307236694635,0.03201651296451566,0.0407045011373679,0.0072268718932444135,0.03347762924412349,0.05495835853448643,0.0072268718932444135,0.04773148664124202,0.05495835853448643,0.0072268718932444135,0.04773148664124202
ABT,5,0.01,2026-03-10,2026-03-17,109.082763671875,109.24063873291016,hold_days,0.0014472961237950166,0.0004472961237950166,4,2026-03-06,-0.004790803290003587,0.005238099413798603,0.026934240712513255,0.01906552222832103,0.007868718484192225,0.04984953637479654,0.02473318317342529,0.02511635320137125,0.04984953637479654,0.031067349089139436,0.018782187285657104,0.1351288572285632,0.031067349089139436,0.10406150813942375
ABT,5,0.01,2026-08-05,2026-08-11,105.70999908447266,109.72000122070312,resistance,0.0379339908330345,0.0369339908330345,1,2026-08-04,0.004990771182474374,0.03194321965056013,0.02120371218080874,0.0007600381983379315,0.02044367398247081,0.02120371218080874,0.0007600381983379315,0.02044367398247081,0.02120371218080874,0.0007600381983379315,0.02044367398247081,0.02120371218080874,0.0007600381983379315,0.02044367398247081
